timestamp_ms,accel_x_mean,accel_x_std,accel_y_mean,accel_y_std,accel_z_mean,accel_z_std,gyro_x_mean,gyro_y_mean,gyro_z_mean,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,yaw_speed,foot_force_0,foot_force_1,foot_force_2,foot_force_3,body_height,mode,gait_type,error_code,power_v_mean,power_a_mean
10200,-0.024421,0.062569,-0.182119,0.031818,9.576248,0.032313,-0.007883,-0.005539,0.004403,-0.054228,-0.138342,0.316672,0.006587,0.004132,-0.022106,-0.016643,-0.017389,-0.717351,0.008522,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.983000
10220,-0.013747,0.066964,-0.182770,0.032580,9.570396,0.032601,-0.007904,-0.004330,0.005567,-0.054221,-0.138327,0.316665,-0.008901,-0.000975,-0.022457,-0.016584,-0.017392,-0.717124,0.024501,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.110588,-1.983000
10240,-0.018652,0.062262,-0.184276,0.036410,9.570203,0.032472,-0.007972,-0.004089,0.003368,-0.054181,-0.138315,0.316659,-0.011717,-0.003414,-0.022612,-0.016614,-0.017355,-0.717040,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.983000
10260,-0.021827,0.061380,-0.182438,0.036301,9.572418,0.032004,-0.008842,-0.003125,0.001846,-0.054179,-0.138353,0.316642,-0.005567,-0.011027,-0.022935,-0.016643,-0.017262,-0.717238,-0.019175,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.983000
10280,-0.018435,0.057423,-0.180523,0.034885,9.573933,0.031103,-0.009197,-0.003231,0.003231,-0.054204,-0.138392,0.316629,-0.005823,-0.002750,-0.022566,-0.016670,-0.017228,-0.717513,0.004261,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.983000
10300,-0.005445,0.052492,-0.178291,0.035369,9.572714,0.032135,-0.009931,-0.003746,0.005361,-0.054191,-0.138362,0.316629,-0.002226,0.014457,-0.022333,-0.016714,-0.017257,-0.717380,0.020240,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.983000
10320,-0.002713,0.057254,-0.173460,0.040743,9.577246,0.029817,-0.009907,-0.003870,0.005717,-0.054164,-0.138334,0.316631,-0.009378,0.003185,-0.022215,-0.016647,-0.017247,-0.717083,0.017044,0.000000,0.000000,0.000000,0.000000,0.322450,0.000000,0.000000,100.000000,30.110588,-1.983000
10340,-0.010581,0.051782,-0.178638,0.037839,9.576421,0.024726,-0.009828,-0.003711,0.003883,-0.054162,-0.138329,0.316633,-0.007143,-0.007542,-0.022716,-0.016692,-0.017261,-0.717171,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.119440,-1.983000
10360,-0.022011,0.060177,-0.179218,0.040384,9.574026,0.030303,-0.009278,-0.004914,0.002646,-0.054206,-0.138368,0.316632,-0.009678,-0.007355,-0.022321,-0.016700,-0.017265,-0.717444,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.983000
10380,-0.018613,0.057965,-0.178407,0.039970,9.574256,0.028906,-0.009312,-0.005498,0.005086,-0.054214,-0.138381,0.316650,0.001211,-0.004374,-0.021814,-0.016701,-0.017282,-0.717505,0.020240,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.983000
10400,-0.006256,0.063407,-0.179140,0.041843,9.568777,0.038129,-0.009622,-0.005704,0.005807,-0.054197,-0.138347,0.316656,0.000381,0.010545,-0.022191,-0.016707,-0.017312,-0.717265,0.021305,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.983000
10422,-0.010040,0.060283,-0.184354,0.036347,9.566304,0.040856,-0.009725,-0.005910,0.003883,-0.054169,-0.138322,0.316653,-0.003565,-0.009057,-0.022599,-0.016720,-0.017307,-0.717114,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.983000
10440,-0.017198,0.062570,-0.187306,0.038197,9.570064,0.042080,-0.009055,-0.005859,0.002131,-0.054167,-0.138339,0.316638,-0.013816,-0.015878,-0.022833,-0.016750,-0.017252,-0.717314,-0.015979,0.000000,0.000000,0.000000,0.000000,0.322438,0.000000,0.000000,100.000000,30.110588,-1.983000
10460,-0.022027,0.066753,-0.183117,0.034777,9.568546,0.037979,-0.009268,-0.005397,0.001882,-0.054213,-0.138382,0.316639,0.002382,-0.010285,-0.022967,-0.016755,-0.017272,-0.717639,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.110588,-1.983000
10480,-0.013632,0.061893,-0.176437,0.033956,9.564488,0.036589,-0.008419,-0.006460,0.003471,-0.054218,-0.138374,0.316627,0.000198,0.013219,-0.022922,-0.016749,-0.017281,-0.717546,0.022371,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.983000
10500,-0.014844,0.060815,-0.179765,0.028849,9.571380,0.025774,-0.007989,-0.004616,0.004297,-0.054173,-0.138340,0.316620,-0.004124,0.009958,-0.022766,-0.016739,-0.017250,-0.717270,0.015979,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.983000
10520,-0.026935,0.051894,-0.188304,0.031726,9.569185,0.020409,-0.006995,-0.005078,0.001633,-0.054169,-0.138337,0.316631,0.001633,-0.009286,-0.022973,-0.016743,-0.017266,-0.717255,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.983000
10540,-0.030007,0.052934,-0.185152,0.028209,9.567469,0.020326,-0.007137,-0.004652,0.001172,-0.054193,-0.138353,0.316635,-0.006698,-0.011389,-0.022778,-0.016702,-0.017267,-0.717357,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.983000
10560,-0.029608,0.053188,-0.177051,0.033450,9.573055,0.016458,-0.007102,-0.005220,0.004155,-0.054220,-0.138399,0.316640,0.001718,-0.008422,-0.022436,-0.016716,-0.017236,-0.717642,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.983000
10580,-0.014984,0.059679,-0.178616,0.033814,9.570492,0.019014,-0.007971,-0.004665,0.005547,-0.054218,-0.138355,0.316642,-0.004123,-0.009014,-0.022715,-0.016773,-0.017320,-0.717455,0.020240,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.968000
10600,-0.011888,0.064105,-0.183280,0.034947,9.563183,0.024501,-0.008338,-0.004445,0.002975,-0.054175,-0.138325,0.316631,-0.002647,0.009081,-0.023181,-0.016783,-0.017282,-0.717331,0.006392,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.968000
10620,-0.015443,0.064545,-0.183476,0.032652,9.570024,0.027380,-0.009232,-0.003515,0.001740,-0.054168,-0.138351,0.316628,-0.011259,-0.007891,-0.022659,-0.016809,-0.017221,-0.717504,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.968000
10640,-0.020613,0.065556,-0.181436,0.031969,9.570372,0.027421,-0.009687,-0.004827,0.002031,-0.054210,-0.138380,0.316634,-0.002178,-0.007522,-0.022643,-0.016792,-0.017250,-0.717692,0.011718,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.110588,-1.968000
10660,-0.003312,0.057589,-0.181161,0.032219,9.570741,0.034324,-0.009694,-0.004119,0.005752,-0.054201,-0.138379,0.316634,0.003820,-0.007878,-0.022401,-0.016784,-0.017250,-0.717601,0.020240,0.000000,0.000000,0.000000,0.000000,0.322433,0.000000,0.000000,100.000000,30.119440,-1.968000
10680,0.000718,0.058815,-0.179565,0.032122,9.577246,0.035246,-0.009765,-0.002947,0.007954,-0.054147,-0.138338,0.316624,0.003322,0.011266,-0.022253,-0.016802,-0.017207,-0.717274,0.015979,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.968000
10700,-0.010928,0.051515,-0.181496,0.031475,9.582986,0.036113,-0.008763,-0.002715,0.006495,-0.054145,-0.138341,0.316622,0.000285,-0.006935,-0.022510,-0.016776,-0.017197,-0.717344,-0.017044,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.968000
10720,-0.030043,0.063608,-0.177712,0.029571,9.579780,0.038033,-0.009312,-0.003196,0.005258,-0.054159,-0.138368,0.316615,0.008183,-0.007153,-0.023046,-0.016899,-0.017183,-0.717646,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.119440,-1.968000
10740,-0.030606,0.065189,-0.170746,0.035394,9.584309,0.037513,-0.009126,-0.001917,0.007528,-0.054196,-0.138397,0.316619,-0.000577,0.007954,-0.022043,-0.016832,-0.017171,-0.717745,0.019175,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.968000
10760,-0.018690,0.070530,-0.177596,0.031572,9.579047,0.034399,-0.009450,-0.003230,0.008625,-0.054177,-0.138372,0.316627,-0.006532,0.005433,-0.022038,-0.016811,-0.017190,-0.717465,0.022371,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.968000
10780,-0.021827,0.070299,-0.178089,0.039556,9.574932,0.035302,-0.008309,-0.002592,0.005646,-0.054159,-0.138342,0.316628,0.002725,-0.004407,-0.022558,-0.016773,-0.017209,-0.717249,0.012783,0.000000,0.000000,0.000000,0.000000,0.322435,0.000000,0.000000,100.000000,30.110588,-1.968000
10800,-0.026855,0.067894,-0.179046,0.040433,9.573095,0.032986,-0.008877,-0.003693,0.003160,-0.054168,-0.138361,0.316628,0.000943,0.005662,-0.022367,-0.016779,-0.017193,-0.717468,-0.006392,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.110588,-1.968000
10820,-0.018755,0.059444,-0.180882,0.043087,9.581275,0.032868,-0.007563,-0.003444,0.003906,-0.054211,-0.138405,0.316627,0.002746,0.003659,-0.021949,-0.016773,-0.017205,-0.717712,0.005326,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.968000
10840,-0.004441,0.051779,-0.178909,0.036868,9.575571,0.036019,-0.008934,-0.004330,0.004983,-0.054216,-0.138395,0.316627,-0.008256,-0.010599,-0.022354,-0.016814,-0.017215,-0.717686,0.010653,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.968000
10860,0.000998,0.051655,-0.178927,0.040994,9.576609,0.037232,-0.008274,-0.002841,0.004474,-0.054192,-0.138363,0.316629,-0.001131,-0.008855,-0.022719,-0.016776,-0.017236,-0.717452,0.010653,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.110588,-1.968000
10880,-0.012627,0.046362,-0.189605,0.036413,9.574335,0.034498,-0.009587,-0.002543,0.002921,-0.054176,-0.138348,0.316633,0.000427,-0.011096,-0.022899,-0.016818,-0.017250,-0.717470,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.968000
10899,-0.024231,0.057382,-0.185716,0.038568,9.572184,0.033367,-0.010579,-0.001763,0.003306,-0.054185,-0.138379,0.316626,-0.006584,0.004983,-0.022667,-0.016860,-0.017188,-0.717713,-0.013848,0.000000,0.000000,0.000000,0.000000,0.322438,0.000000,0.000000,100.000000,30.119440,-1.968000
